tweet_id,message,similarity,historical_customer,historical_support
160555,I can’t get the album 😭,1.0,@SpotifyCares 1 album,"@510831 Hey! How many tracks would you say you have in Songs (roughly)? e.g. 100, 1000, 5000, or more? /LO"
494212,It didn't help :(((((((,1.0000000000000002,@SpotifyCares Also didn't help :/,@378966 Got it. Best thing to try here is a reinstall. Just follow the steps at https://t.co/EqisDMwZAT. Let us know how that goes /TF
2964682,"I'm not really getting any error messages, it just won't let me play anything",0.5901844196889979,"@SpotifyCares No I'm not getting any error messages, it's weird it just won't play anything from her and it cancels what I'm already listening to",@219115 Hey Steven! Are you getting any error messages? Can you send us a screenshot of this? We'll see what we can suggest /JP
1855905,"Already done that, it didn't work :( it's really weird, it only seems to be Banks - everything else I've tried plays fine!",0.35746652776349286,@SpotifyCares That didn’t work either,@550572 We see! Could you try a quick reinstall for us? Just follow the steps here: https://t.co/EqisDMwZAT. Keep us in the loop /CG
890661,Well the only time I use offline music is when I'm not in wifi and the only time I'm not in wifi is in my car so I can't really test it out,0.40574667790855745,@SpotifyCares Wifi,"@189218 You can try logging out and logging back in, but let's also check some other things. Is this happening over WiFi, 3G/4G, or both? /LO"
965741,2/2 And here's a link to the artist it should be associated with...,0.48572510988832807,@SpotifyCares In what link? In @117153?,"@181990 No worries, we'll get this sorted out. Just fire over your account's email address in the link above. We'll be waiting /NY"
172486,", This is clearly not an account issue. It's a design issue. This is a bug that needs needs to be address so the app will be accessible to users who need larger type.",0.3782470674658454,@SpotifyCares @108393 here needs help :),"@791700 Hey there! Is there something you need our help with? If so, let us know and we'll take a look 🙂 /VK"
1150047,Both my Macbook and iPhone. I've been getting this for awhile,0.38444551182102027,"@SpotifyCares we have to wait for awhile before listening again
(2/2)",@401870 Hey there. Thanks for reaching out. Can you let us know what's happening exactly? /QI
67719,"can you add the song ""push it to the limit"" by Paul Engemann again?",0.3734192709737192,@SpotifyCares No error messages. The playlist I choose is just highlighted and stays that way. It doesn't add the song https://t.co/3VLl3sW2Y7,"@704735 Hey Lizbeth, help's here! Are you getting any error messages when you try to add playlists? A screenshot would also be helpful /JN"
1543714,Seems I can’t play anything without it thinking I need to be on premium. It’s not an AirPods issue.,0.3875454969932549,@SpotifyCares It keeps saying I need premium but everything else works fine?,@170380 Hey Emily! Are you getting any error messages when trying to play the Sweeney Todd soundtrack? Keep us posted /KL
648645,"Hi, sorry for drop in, but have same question. Because in the payment page, we can choose xl axiata as the provider. Although when i tried it, it says that it's error. Is it a mistake or it's planned for the future?",0.2614078861717324,@SpotifyCares Says error code 4,"@504978 Hey, help's here! Can you let us know the model, operating system, and Spotify version of your device? We'll see what we can suggest /PL"
1009375,"The whole story is that my phone sometimes loses contact with SD card. Once recovered, Spotify doesn't recognise the downloads on the SD.",0.5244957470586425,@SpotifyCares No SD card.,@770623 That's odd. Let's check for something else. Do you have an SD card loaded on your phone? /JU
1870132,"I have an iPhone SE btw. And machine is windows 10. But as it’s exactly the same on both, i don’t think it’s causing the issue.",0.4812288835936787,"@SpotifyCares @805318 Same issue here with me and my mum, we both have IPhone SE ‘s",@805318 Thanks! Could you try restarting both your phone and internet connection? Does that make a difference? /JM
2924049,Sure. 11.1.2 and here is a screenshot to hopefully help.,0.6342106080672057,@SpotifyCares Sure it’s 11.1.2,@226306 Got it. Could you also get back to us with the exact version of iOS 11 you have installed? Just head to your phone's Settings &gt; General &gt; About /MT
1444688,"I tried that, but so far the lists seemed the same. I guess I have to check tomorrow when I cycle to work again. I’ll let you know.",0.52174837136253,@SpotifyCares I’ll let you know tomorrow if anything changed.,@180192 You can press Ctrl+Shift+N to open an incognito window. It helps avoid cached data/cookies from interfering the process. Keep us posted! /AP
1263458,Thank you for getting back to me.,0.6996460497226787,@SpotifyCares Nah - thank you for getting back to me regardless 👌🏻👍🏻,@808321 Great! Let us know if there's anything else we can help you with 🙂 /JS
2507490,Awesome! Hope to see the update soon! 🙌🏼,0.47931963471079775,@SpotifyCares There wont be an iPhone x update soon?,"@486666 Hi Sergio! We're afraid we don't have any news on this right now, but we'll make sure to pass your thoughts on to the team /AU"
1964312,And will sending it out to the community get the software developers' attention?,0.4414416549365753,@SpotifyCares sending now 🙌🏾,@501538 Hey there! Could you send us a DM with your account's email address? We'll take a look backstage /FR https://t.co/ldFdZRiNAt
1930974,I dont know about other device. I need to check. In web app it works right. I opened web app after really long time &amp; I am shocked. Its BAD.,0.5740304097474745,@SpotifyCares @147836 Web app.,"@568894 @147836 Hmm, that's odd! What device/OS are you using? Also, which version of the Spotify app you're using? We'll see what we can suggest 🙂 /MK"
2276896,Sure it’s an iPhone 6s on iOS 11.1.1 and version 8.4.26.793 I’m on a Premium Account as well,0.6501636756987555,@SpotifyCares I have an iPhone 6s on ios 11.0.2 and I am using Spotify version 8.4.26.793,"@685643 Hey Liv! Help's arrived. Can you tell us what device, operating system, and Spotify version you're using? We'll see what we can suggest /CH"
2251423,I hope so because I use Spotify everyday and have enlisted others to use it too. Not sure how much more of a fan I can get.,0.5019520016885405,@SpotifyCares Let’s hope they use ethics and decency too then. Thanks.,"@581277 Hey! Our Curation team are independent &amp; use taste, data, research, and trends to create playlists, but we’ll pass on your comments /JE"
1730849,i mean sometimes Spotify doesn’t update the song streams at the same time it usually does so i was worried something was happening,0.28632048321039827,@SpotifyCares I mean that why Spotify Spain do not post anything of @133324 xdxd,"@249702 Hey there! Fingers crossed we'll be able to have it soon, but there's info about Spotify content here: https://t.co/0i8GpimuDa 🙂 /JI"
2887775,Should you not give you members a better deal my son loves listening to his music and pays his £9-99 you should try and be fair with everyone,0.33415010308357396,@SpotifyCares Fair enough,"@639342 Hey there! We’d love to have that available, but we have some info about content here: https://t.co/0i8GpimuDa /GK"
1063359,"Nope, it doesn't. It's amazingly useless TBH. It gives absolutely no information on what the available functionality is.",0.4587499125544092,"@SpotifyCares Nope, it doesn’t :(","@553258 Hi there, the cavalry's here! Does logging out, restarting your device, and logging back into Spotify help? Keep us in the loop /JI"
466055,"Motorola g5 plus, nougat",0.3749378710782687,@SpotifyCares Motorola G5+ and Spotify V8.4.22.857 - also Google Home streaming status disappears every so often and I have to reconnect.,"@374001 Hey Matt! We'd like to help. For now, can you let us know what Android device and Spotify version you're using? /RK"
1128836,"Thanks, that seems to have done the trick for the moment!",0.5901218841063863,@SpotifyCares It does seem to have done the trick.,"@397695 Hi Brent. That doesn't sound good. Does logging out, restarting your device, then logging back in help at all? /QI"
2239643,You just released the test flight version that has support for iPhone X. Did you know that? Probably not. I found it in 4 minutes,0.3297046518396897,@SpotifyCares hey my new single just released https://t.co/m5WxU79KIW support ?,"@648210 Hi. Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /BP"
1243940,samsung cell phone. latest updated version from the play store.,0.3501178644509936,@SpotifyCares Android and the latest updated one,"@166075 Hey, sorry to hear that. We'd like to help out. Can you let us know what device, operating system, and Spotify version you're using? /RK"
2891289,Problem seems to be remediated,1.0,@SpotifyCares @805318 same problem,@805318 Thanks! Could you try restarting both your phone and internet connection? Does that make a difference? /JM
2066023,"completely forgot, sending a dm right meow",0.4350520879292492,@SpotifyCares You got my DM right?,@465068 Can you DM us your account's username or email address? We'll check backstage /AP https://t.co/ldFdZRiNAt
2286399,"Okay, thank you so much for the answer. I'll be waiting for it. Thanks again.",0.5584958369356287,@SpotifyCares Aii aii. We'll be waiting. 🔥🔥🔥🔥🔥💪🏽💪🏽💪🏽💪🏽,"@634047 Hey! We hear you loud and clear, Fabio. We can’t make any promises, but we’ll pass your feedback onto the right folks /MO"
141182,"I can't log into my account, because. I don't know the email address that is registered with my account and I need to update my banking but therefore can't. Can you help with this? I don't really want to make a new account.",0.5420397211811664,@SpotifyCares I don't really want to make a new account if I don't have to because I will lose all my music and stuff,@147839 It's currently not possible to update your payment details directly through the app. You can do it through our website at: https://t.co/B1W1abMc4b /SV
1289174,Google Pixel Android 7.1.2 Apps on both Android and PS4 are fully up to date.,0.48228983372353174,@SpotifyCares Google Pixel,@160561 Hey Robert! What's the make and model of your Android device? We'll see what we can suggest /MC
2293844,"Yup, put them in one playlist, here's what happens (it's not all of the songs, but a bunch of them)",0.4066251069715282,@SpotifyCares Here is the Screenshot. I pressed shuffle. It happens in all his songs. https://t.co/HwF5UXxPDZ,"@307331 Hmm, that's odd. Just to make sure, are you getting an error message when playing the songs? A screenshot of it would come in handy too /MT"
181682,"Ah, on by default and sneakily hidden under ""advanced settings"". I've switched it off. You should put it ""off"" by default, and make it enablable by the same Operating System level of configs which allows any mac app to be opened on startup.",0.33419697428619344,@SpotifyCares yep it’s the default on both !,"@525734 Hmm, OK. Have you made Spotify the default player for both? There's more info here: https://t.co/blhWW5t94a /T"
2913910,Yeah I noticed lol thanks 👍,0.5731224528428415,@SpotifyCares Hey! Yeah I noticed it while ago! Thanks!☺️,@292505 Hey Selman - good news! It's now available. You can listen to it here: https://t.co/ST5HG1zN8z. Enjoy 🎧 /JE
211087,Now seems I can use storage device to save. Bt the song I've been downloaded can't play offline. I hv to re-download. Where's all my songs?,0.44319174398325245,@SpotifyCares I can't save my downloaded song to my storage device even it's availabe,"@165998 Hey there! Hey! We can help out in English via Twitter, but we also have Indonesian support via email at https://t.co/ZgU70TbP8M /JP"
272242,that article did not answer my question.,0.6045532072777234,@SpotifyCares lol how is this an answer to my question,@794512 Hey Cassie! Rest assured our devs are constantly checking posts and comments in our Community to see which ones can be worked on immediately. We'll be sure to keep everyone updated /AR
1154180,Thanks appreciate it love u guys #letsdothisman,0.704010699282118,"@SpotifyCares thanks, always appreciate it :)",@205917 Hey! Looks like you're using Connect. The right team are aware of this issue between Shuffle and Connect and they're investigating /RH
2259622,I'm talking about the Spotify+Hulu package,0.4495598491829003,@SpotifyCares What brands are u talking about ? 😊,@294502 Hey! They're a different brand that has their own set of featured albums. Just get in touch with them to pass your feedback on 🙂 /NJ
1211742,"iPhone 7+, iOS 11.0.3, Spotify v8.4.22.515 (I’m a paid subscribers)",0.5831366085293167,"@SpotifyCares iPhone 6, iOS 11.0.3, Spotify 8.4.22.515","@497587 Hi Shane, help's here! Can you let us know your device's make/model and what iOS/Spotify versions you're running? We'll take a look /WW"
974972,It’s not any of those things I don’t think but it’s cool! Still love you guys 😊,0.5643921991295363,@SpotifyCares It’s all good! I love you guys.,@808002 Hey Matt! Everything should be running smoothly now. Let us know if you're still getting issues /GS
1315452,"shit, here I am totally complaining. thanks very much",0.35316069780560744,@SpotifyCares Totally understand :-) ❤️,"@411714 Hey Mark! We’d love to have all of his stuff available, but we have some info about content here: https://t.co/0i8GpimuDa /RI"
2298904,I have spotify premium and have down loaded all my songs but since switching phones i can't use it with out connecting to the internet.,0.4114838064649615,@SpotifyCares Spotify premium,@759750 Hey there! Could you tell us what Spotify version you're running? Keep us posted /DF
2190750,Tried my son's phone w/ Sony headphones. Worked like a charm!,0.4539943391653676,@SpotifyCares works like a charm now. thanks !,@172016 Thanks. Try logging out &gt; restarting your device by holding Home + Lock for 10 seconds &gt; logging back in. Does that help? /AY
1099427,"#Lossless is a step forward, but I'm looking for #HiRes.",0.5162677611229464,@SpotifyCares @410650 Lossless soon please.,"@410650 1: Hey Pablo! We know you're really excited to have lossless streaming. We don't have any info about this, but we'll let the right... /SJ"
1386923,I'm not gonna carry an Ipad or a 55inch tv to listen to other songs wtf. How is a music steaming service who takes money from me limit me???,0.2401483887700959,"@SpotifyCares Yes, I have tried everything. Using an American iPad helps but I cannot carry an iPad just to listen some music. European devices already have lower dynamics, but recently Spotify took it to a whole new level. BTW I'm using 32 Ohm headphones.","@815348 Hey there, we're sorry to hear that. Have you tried adjusting the audio settings: https://t.co/wdzQFcg4zJ? Let us know how it goes /AL"
684940,Thank you! It's really been driving me mad!,0.524762073453713,@SpotifyCares Thank you so much for really caring! 🎀💓,"@739301 No worries! If you do notice any other weird changes on your account or just need further help with the app, just give us a nudge here 😁 /RR"
187551,yas you should add their solo' single to that playlist!! it would be nice and makes a lot of fans very happy!! thxx,0.2896440669043853,@SpotifyCares Are you single?,"@750030 You're welcome! If you need us again, just... https://t.co/AUc7DGJpgF /KT"
844351,Ok deleted on both and reinstalled. It now works on my PC but still not on my phone...,0.4726640750497858,@SpotifyCares Nope. Also deleted and reinstalled,"@157052 Thanks. Does logging out, restarting your device, and logging back in make a difference? /LO"
1826396,I am using an iPhone 6s and the most recent update on app and iPhone software,0.44781871242422133,@SpotifyCares On an iPhone 6s,"@176197 Hi Nicole! What device (make and model), operating system, and Spotify version are you using? We'll see what we can suggest /AU"
95805,Do you guys know when mixtape Benny On Steroids is gonna be up tho,0.47157069741393076,@SpotifyCares Do you guys know when it will be available?,"@748190 We're afraid that Taylor Swift's 'Reputation' isn't available to stream just yet – stay tuned! For now, check out the singles: https://t.co/3h0TnPWP0c /DR"
1523739,"Thank you, I appreciate it 🙂",1.0,@SpotifyCares Thank you! I appreciate it :D,"@424154 Hi there, thanks for the feedback – we appreciate it! We’ll get this passed onto the right team 💚 /MT"
1230173,"iPhone 6s, most recent spotify, and it just happened randomly and it's annoying",0.4440487198732457,@SpotifyCares It just happened again.,"@347714 Sounds good! If the app misbehaves again, you know where to find us /YM"
1636799,"Okey! Thanks for the help anyways, great support☺️🤙🏽",0.389259008804201,@SpotifyCares Thanks for the help!,@305736 Hi there. We're sorry for the delay. Can you DM us your account's email address? We'll take a look backstage /LM
2705886,Got it figured out. It spawned from my everyday premium SFY account being a variant of my normal because my normal email account is now forever req'd to be linked to FB apparently.,0.3235075756240474,"@SpotifyCares We got it figured out, thanks!","@476699 Hey there, help's here! Could you DM us your account's email address and username as well as your husbands'? We'll help out there /CG https://t.co/ldFdZRiNAt"
1760771,Here you go. Does not show up in search results but it was still in my play history:,0.5075228509001555,@SpotifyCares Is it possible to extend the play history?,"@808779 Hey there! Unfortunately we're unable to recover your previous Discover Weekly. Be sure to save your favorites, so you don't miss out in the future /NQ"
896071,"No, I was not able to. The link you sent contains no instructions for how to queue songs on the Spotify web player.",0.3961201334447345,@SpotifyCares It's the web player.,"@329937 Hey Corduroy, help's here! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /TY"
911617,My Lana is working again! Thank you!,0.7322667628466112,"@SpotifyCares It's working, now. Thank you, though.","@196278 Hey, help's here! Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest /RV"
89484,Yeah it's not working,0.7501117946453583,@SpotifyCares Yeah https://t.co/J7bkh2WnCL,@267853 Hi Luke. Thanks for bringing this up. Can you send us the Song Link? Just tap the three dots &gt; Share &gt; Copy Link /JU
570527,"iPhone 7plus, iOS 11.2, Spotify version 8.4.28",0.8361447039294445,@SpotifyCares iPhone 7plus iOS 11.0.2 and Spotify version 8.4.22,"@335273 No worries, we're on it! Can you let us know the model of your iPhone and which versions of iOS and Spotify you're running? /RA"
416205,Hey thanks for replying so fast I don't get any message it just won't play.,0.35240448804164576,@SpotifyCares No i don’t get a message. Like if i skip a song all the music stops - or if i pick a new album to shuffle it just won’t play anything,"@436833 Thanks for the info. Do you get an error message when this happens? If so, a screenshot of it would be helpful /CB"
67695,Hey my accounts not working it’s saying that my passwords wrong I’ve tried to reset but the email ends up linking me to where I started and then tells me my CSRF token is invalid,0.5569756310827255,"@SpotifyCares It did fix it. However, when I have tried to get a password reset w my email I get this ""The CSRF token is invalid."" so i have to sign up w fb.",@233340 Got it! Does logging out &gt; restarting the device &gt; logging back in help? Keep us posted /KL
1855587,"Thanks. Here’s the album in question, although this one’s not exceptional: the problem affects most classical albums",0.3376471834431693,@SpotifyCares I have another question,"@740999 Thanks for the screenshot. At this time, downloading Spotify ads on Twitter is not an available feature. Rest assured, your feedback will be passed on to the right folks /JI"
2239727,hi. It’s still happening. What can i do ?,0.739479713872819,@SpotifyCares And it's happening again,@237285 Hmm. Can you try reinstalling the app? You can follow the steps here: https://t.co/PDA2aKzC6Q /MT
2728385,"will try that out, thanks :)",1.0,@SpotifyCares no will try and do so. thanks,"@691177 Thanks for the info. Just to check, were you able to submit your music to Spotify through your distributor/aggregator? /CP"
609556,"My premium account, suddenly turn in to a free account, I have paid but I just can't go back to premium! I think it is cause of my address",0.530050996286813,@SpotifyCares I have a US premium account.,"@803989 Hey Gail! Just to check, what country is your account set to? We'll take a look backstage /JE"
508861,I understand that but I wish there was a way to tell it to default to the explicit version when it's available.,0.5040925190189055,"@SpotifyCares It's just the explicit version missing, the clean version is available here in the US.",@190761 Sometimes content isn't available in your country because of licensing matters. Hopefully we'll have it available in your country soon! /MO
1190764,Can u please respond,0.7642357740871417,@SpotifyCares @SpotifyCares if you actuallt care respond to netnobody,"@271221 Hi there! We’d love to have all of their stuff available, but we have some info about content here: https://t.co/MEjmIRL2eB. Give us a shout if you need anything else /WW"
968296,"Actually, I can't vote. it's ""Case Closed"" Really annoying. I would welcome any ideas to make the process easier.",0.43417426209983345,@SpotifyCares It says the case is closed?,"@126136 Hi Dana! We don't have any specific info on this right now, but we'd suggest supporting the idea by voting here: https://t.co/hlXvRg5Zog /JE"
338300,Simply add a feature that allows users to turn of Spotify connect WITHOUT having to go into Offline mode. Whichever device you hit play on-,0.26096095772394073,@SpotifyCares Might be the device i never turn it off 😂,"@291378 Thanks. Can you try logging out and back in again? If the issue still persists, you can try restarting your device. Any difference? /GK"
237567,Just got around to doing this and all it did was cancel my premium and delete all my songs... 🙃,0.41850810213680967,@SpotifyCares I have just got it! ❤️,"@553534 Hi Ania, that's not fun! Can you DM us your account's username and email address? We'll check it out 🔍 /TY https://t.co/ldFdZRiNAt"
189319,"doesn't work unfortunately, also deleted the app numerous times and reinstalled as well",0.4371988681066309,@SpotifyCares I deleted the app and reinstalled the first time.,@581974 Thanks. Can you try logging out &gt; restarting your phone &gt; logging back in? Let us know if that makes a difference /RH
1346917,No luck still. It could be the server blocking it. I am not sure,0.47202363256937246,@SpotifyCares No luck,@498547 Sounds like a plan! We'll be right here waiting /PB
79413,Error 404. Can't sign into my account. Please help.,0.8088000884018061,@SpotifyCares @344981 I can't sign into my account. I am getting 'error 404'. Please help!,"@344981 We do. Rest assured, we'll give the right folks a nudge about your feedback. We hope it'd be available in all regions soon /AY"
2081623,"I also force closed the app, which stopped the download until I reopened the app again.",0.37349839934558565,@SpotifyCares I force-closed the app and opened it back up. It’s back to normal now. Hopefully just a one time thing. If it happens again I’ll let you guys know. Thanks!,"@627275 Got it. Can you try logging out, restarting your phone, then logging back in? Let us know how it goes /JE"
1218594,The problem is still not fixed.,0.7714788678074624,@SpotifyCares Problem fixed already. Thank you 😊,@199967 Hey Isah! We've just sent you a bit more info over DM. We'll carry on helping out there /GS
1609242,Just an example but problem is specific to #Chromecast and exists for all albums,0.5738474371787405,@SpotifyCares Just for the example https://t.co/V0r5WVSwGQ,"@165998 Just to check, what troubleshooting step/s did you do before it worked? /JP"
1182773,Logout &gt; Restart &gt; Login &gt; Change Album = works! Thanks!,0.657340001636992,"@SpotifyCares hey, nothing changed after i log out &gt; restart &gt; log back in",@206321 Could you try logging out &gt; restarting the device &gt; logging back in? Give us a shout on how it goes /PL
2749507,Yassssss rally the troops!,0.0,@SpotifyCares Thanks for acknowledging this as a 'good idea' after three and a half years and over 5200 votes (not counting similar ideas). But could we agree that the ball is in your court? I am sure that @28128 or @233796 marketing would like to target your most devoted users over this.,@233795 Thanks for sharing your thoughts about the 10k limit. We’d also love to hear your feedback on this idea: https://t.co/a9TZL1Dqp6. Our tech folks keep a close eye on all submissions posted on our Community page about this /KB
190086,You should at least make it possible to view the address when you own the account. But thanks for the quick response.,0.5499142330125122,@SpotifyCares thanks for the quick response!,"@322562 Hey there, thanks for the feedback – we appreciate it! We'll let the right team know it's something you'd like to see /JO"
1089993,I have this issue as well!,1.0,@SpotifyCares Bupkis. And I’m not the only one with this issue. https://t.co/Gv50Zi20qp,@441430 Alright. Can you check if reinstalling the app makes a difference? Just follow the steps at https://t.co/46sWVpIvlI. Keep us posted /DV
1176569,"I tried that. Track 5 is supposed to be a collaboration with , track 14 is a collaboration with Anderson Paak., Ty Dolla $ign, BJ The Chicago Kid, and Raury. They are two completely different tracks with different lyrics and music.",0.38569138494041555,"@SpotifyCares This is the track that's wrong: spotify:track:2VQc9orzwE6a5qFfy54P6e 
On the album, there are two different songs called ""Blessings"" - track 5 and 14. The system just has the second one (track 14, spotify:track:5IdQEHgtmj9th3OkfQKhf8 ) in both spots.","@396759 Hey Matt, thanks for reporting about this! Can you send us the Spotify URIs of the tracks? We'll have a look /LO"
2877415,"It stops between tracks (sometimes even Shuffle Play won’t start) - but only before certain ones (as I said, most of them are recently added to playlists). Autoplay is enabled on all devices.",0.32374793837706806,@SpotifyCares I don't want recently played but recently added,"@318787 When on your playlist, press on the three horizontal lines to show the options, then select Recently Played. Hope that helps 🙂 /NQ"
1851961,"Samsung galaxy s8 , 8.4.23.784 armV7",0.624893583357832,@SpotifyCares 8.4.23.784 armV7 Android V 7.0,@560558 Hey there! Can you let us know the Android and Spotify versions you're running? We'll see what we can suggest /RC
189823,"how long will this stay bundled bc yall want a credit card number, so as soon as this is discontinued I dont want to get charged! Thaaanks",0.4403330114849929,@SpotifyCares yeah but i dont wanna give out my credit card number bro,"@464608 Hey! If you haven't had Premium before, you can get our 30-day free trial at https://t.co/WB5TSxRfDe /CA"
1592990,Okay Thank you for your fast response :) have a Good one,0.7271248944560726,@SpotifyCares Thank you for the fast response and consideration.,@423226 Hey there! We didn't mean to cause any offense. We'll pass the feedback on to the right people /MT
343534,There’s no errors 😞 I click app &amp; it opens I click to open a second time and app loads (without installing again),0.3464011912839157,"@SpotifyCares when I click a second time I get the full-screen artwork, a third click takes me back out of my original full-screen. Weirdness. :) (2/2)",@392819 Hi Serein! The full-screen version of the cover art is available on the desktop app. Just click the arrow icon beside the volume bar /MU
2245969,I'll look out for a tweet in future then. 👍,0.538873464680941,@SpotifyCares I’ll have to look. It’s windows I know that.,@715102 Hey April! Can you let us know the operating system and Spotify versions you're using? We'll see what we can suggest /MS
611411,Awesome! Ive been trying to figure out how to do that for years. Thanks!,0.46508845207177735,@SpotifyCares Someone is using my grandmothers card for a subscription and we are trying to figure out how to stop it from charging her account.,"@540444 Hey! We're afraid we don't offer any telephone support, but we can help via Twitter. Can you tell us more about what's happening? /RA"
